id,date,ret_eom,gvkey,iid,excntry,stock_ret,year,month,char_date,char_eom,me,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,bidaskhl_21d,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,ami_126d,ivol_capm_252d,betadown_252d,prc_highprc_252d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety,netdebt_me_lead4,rd_sale_lead4,ebit_bev_lead4,ebit_sale_lead4,ni_be_lead4,niq_be_lead4,ocf_at_lead4,gp_at_lead4,niq_at_lead4,op_at_lead4,rd_me_lead4,be_me_lead4,div12m_me_lead4,ni_me_lead4,sale_me_lead4
comp_030075_01C,2005-02-28,2005-02-28,30075,01C,CAN,0.115921,2005,2,2005-01-31,2005-01-31,1023.4342661,16.901462621,1023.4342661,0.0909928779,0.1610422978,-0.041166139,0.0171781357,0.0624817228,0.2581143805,0.3375045837,0.4935185468,0.1309280838,3.5311594369,0.0851995068,0.0318479441,0.0736915538,,0.1168855152,0.1932518481,1.6519112542,-0.486263112,-0.193992675,0.4054341751,1.5561161801,-0.002566932,0.0,0.0,0.0047126452,0.0793342958,-0.074621651,0.0515550409,0.0336014661,0.0179535748,-0.157737104,0.1577371036,-0.013291697,0.1415621556,0.3192011036,0.2353537966,0.3992287059,0.3190907288,0.0945834904,0.2019722638,-0.040422468,0.1173146358,-0.157737104,-0.179506243,-1.336972428,-0.021769139,-0.162137754,0.5749844196,0.1060202936,0.3437289015,0.6327429997,,0.0878417838,,,1.0,-0.063291753,0.3389653132,0.0040641064,5.4773955053,0.5691548143,0.0464084696,0.031820942,0.0332156592,0.0238574172,,0.931786082,0.1695654955,-0.082478547,-0.150787699,3.408056456,1.6598587689,3.6041731022,0.2454048362,0.2628632463,0.4045718766,0.4458927588,0.317230611,0.2428768472,0.2197224629,0.0519428723,1.4925451862,0.285884162,0.7729769733,0.5903355975,0.6235162394,5.0,-4.614698365,3.2015657102,779.88074634,-6.857484105,-0.083336646,0.0401727724,0.61612602,0.412802256,0.0440845608,-0.010037048,0.2006985881,0.0390442782,0.1496427452,0.0474455031,0.092846884,0.0205662844,,0.3204040714,0.1367492857,0.4009943386,17.035091066,0.2245022598,-0.377708221,-0.293986576,0.5630609657,0.8119123993,0.00368362,3251869.09617235,0.76036389,0.00345659,0.75253442,0.00326434,0.00314972,0.00235871,0.00619272,0.10883665,0.32625696,1.1288734,0.00624434,-0.12167915,0.00585516,0.33399492,0.01419125,0.02093914,0.01098124,-0.26375219,0.00402904,0.00967693,0.66983809,1.0,0.21919986,0.2806528692,1.2384576169,133,1.6077416771,1.5550743343,0.7856387165,1.2586289592,,,,,,,,,,,,,,,
comp_030082_01,2005-02-28,2005-02-28,30082,01,USA,-0.047414,2005,2,2005-01-31,2005-01-31,57.014,29.0,57.014,0.0171817365,-0.009322247,0.0290242533,0.0740740741,0.1107108984,0.1384294895,0.068909396,-0.02403962,-0.138452502,1.7708340287,-0.064978903,0.0115572944,0.007812537,,0.0285144566,0.052366659,,,0.6556464758,-0.155305979,,0.0,0.035693242,-0.012649965,,,,,,,-0.032628464,0.0326284643,0.0011678576,0.0025018926,0.2620123744,0.0370390886,,,0.1038805277,0.052631115,,,-0.032628464,,,,,,0.0362151258,0.0533367972,0.2008726311,,0.0299026939,-0.224836963,0.1354581673,1.0,,,,,0.1581532417,0.029476427,0.0016631482,0.0335565902,0.0019178718,,,-0.213054726,0.1452676946,-0.077463307,2.4549582236,2.7011406659,,0.0168494516,0.0380952381,,,1.2104283054,,0.0163823187,,16.762951213,,,,,,,,11.264630804,,,,7.5993966394,0.4533447925,1.7637597783,1.5365173466,0.3997088434,0.0470936963,,,,,,0.784485918,0.0490813666,,16.678313753,0.0622128071,-0.36510897,0.1879592425,0.8149188935,0.2808599686,6.30825001,33125.07874016,3.60129617,0.0006625,3.61945672,10.42492445,11.00766179,0.00980712,0.01570574,0.35373198,0.14234148,-0.7521881,0.01462425,-0.26978085,0.01285533,-0.09662509,0.02631296,0.04504505,0.01663414,0.86874995,0.77184914,0.01138709,0.17659298,0.98305085,0.05632361,0.0896407505,2.308841018,133,,-0.071513519,,1.3245579506,,,,,,,,,,,,,,,
comp_030112_02W,2005-02-28,2005-02-28,30112,02W,DNK,0.086625,2005,2,2005-01-31,2005-01-31,8985.4005284,41.510762373,8985.4005284,0.0473318132,0.0,0.0525284884,-0.022463384,0.1509924348,0.303920636,0.249031742,0.1121470546,-0.148923436,-0.331650302,,,-0.093834999,,-0.028931635,-0.016783762,-0.094910508,-0.278295825,0.1746709792,0.2060224138,-0.086832429,-0.002104255,-0.000650856,-0.003791106,-0.026172222,0.0007275925,-0.026899814,-0.114168913,-0.016919927,-0.097248986,-0.045410867,0.0824435854,-0.004709402,0.0372222329,0.1049745089,0.1614596381,0.2407318525,0.2891087323,0.2280592279,0.0916237111,0.0763308032,-0.003918469,-0.045410867,-0.026390327,-0.28393569,0.0560532587,0.6030816085,0.5644090014,0.3252851655,0.5317059702,0.8728186691,,0.1563046571,0.4459692258,-0.165675335,3.0,-0.120556973,0.1942545319,0.0902802538,-0.124632689,-0.142654972,0.0488742142,0.0187031216,0.017826399,0.0076282817,,0.5317520668,0.2904445409,-0.702775128,,-1.120741323,-0.1534704,-0.342353752,0.2081402749,0.2019204057,0.3356333741,0.2337670863,1.1916680248,0.119335059,0.2143415258,-0.063063038,2.4537079423,0.1805237796,0.6115833962,2.0759361538,0.458073494,6.0,-2.86251879,2.047008234,2797.1167946,-2.531453116,-0.275648645,0.0470881949,1.5936133976,0.649471508,0.5848625462,0.3357733506,0.8599563248,0.1481179706,0.1901739489,0.1041336944,0.0551472356,0.0551472356,,0.7375977669,0.2557151832,0.3720806113,13.631894983,1.3479758283,,,0.6008988986,0.4457577801,0.00258133,54358730.5738519,0.87369835,0.00670364,0.89276463,0.00172041,0.00177928,0.00319511,0.00671587,0.34575787,-0.37908794,0.64096701,0.00683216,0.20684156,0.00621982,0.13584764,0.00885396,0.013046,0.00920001,-0.76669037,0.00022195,0.01174969,1.29856117,0.95903052,0.58993843,1.0564189878,0.5938759533,253,-0.924814876,0.4681239507,-1.583157669,-0.955973509,,,,,,,,,,,,,,,
comp_030198_02,2005-02-28,2005-02-28,30198,02,USA,0.113707,2005,2,2005-01-31,2005-01-31,170.95176,12.84,170.95176,,0.0010526316,-0.001052078,-0.023574144,0.2523809524,-0.123333333,-0.117449664,-0.175548589,-0.120689655,,-0.084639498,-0.005677826,,,0.1870107783,0.0599380575,0.9011582254,0.243086959,-0.674268716,-0.035176354,0.1123937514,0.0417035999,0.0,0.0,0.0529593627,0.0292841308,0.0236752319,0.1088189125,0.1148965952,-0.006077683,0.0542947363,-0.054294736,0.007305531,0.0741091045,0.027254244,0.2935736059,-0.994508094,0.0937324005,-0.083990071,0.0310890808,-0.296903551,0.0003185749,-0.297222126,-0.005831736,-0.18895069,-0.060126473,-1.948122794,0.7985763465,0.7692005724,0.7873624798,1.0781500337,,0.0140552604,-0.030472496,0.0598926779,0.0,0.0208884805,-0.178262608,1.2978992315,0.9679943101,-0.119327995,0.0144571258,0.0043991128,0.0326603444,0.0108120763,,-0.215279969,-0.058361001,-0.066076321,-0.141473734,-1.966709817,0.0179542408,0.5221917685,0.116073679,0.5026498768,,-1.702773549,1.012273944,-0.025446376,0.0677930505,-0.031065752,2.6852666105,0.0747170836,0.3593469872,18.701372676,0.4376201318,5.0,-7.172173145,1.5736395395,,-6.232775909,-0.0104883,0.5690368896,3.5438242929,1.3197290277,1.5219030211,1.4720936479,2.5704736822,-0.110844135,-0.090177486,-0.203478455,0.0,-0.001128973,,0.9644262935,0.0927107585,0.4122400558,16.973918716,,,,0.5260625713,0.5646859117,3.15505276,315499.22952756,4.36507986,0.00197882,4.36577621,8.27259943,8.00557379,0.00432312,0.01005761,-0.88145642,-0.06370059,1.0581193,0.0087581,-0.24959658,0.00879218,0.37498329,0.00993529,0.01803607,0.01043041,-0.90265469,0.56025942,0.01949864,1.10336712,0.8025,,,0.5090679041,157,-1.337246591,-1.207783881,-1.117710601,-0.503305636,,,,,,,,,,,,,,,
comp_030217_01C,2005-02-28,2005-02-28,30217,01C,CAN,-0.021065,2005,2,2005-01-31,2005-01-31,16.918654654,2.1590932432,16.918654654,,0.0,0.0,-0.021567479,0.1118722284,0.0465409998,0.0740341422,-0.084974993,-0.073247542,-0.279556115,0.0648576964,-0.012889569,-0.056429692,,-0.069395328,0.0834069992,-0.866875949,-0.147427456,0.711929172,1.0907320563,-0.333930992,-0.032582975,0.0,-0.025605359,-0.043379226,-0.00467271,-0.038706517,-0.005585563,0.0005634605,-0.006149024,-0.078980839,0.0533754799,-0.008828817,0.0117511811,0.0043886624,0.1775828355,0.1934682382,0.0674069871,-0.021301775,0.0044266397,-0.119719068,0.0,-0.119719068,-0.110910787,-9.410197869,-0.057535307,-4.881568678,0.7938762527,0.8048095725,0.8295287735,1.0086535024,0.0312731291,0.0,,,0.0,-0.041742775,0.0304258738,-7.2436e-05,0.0467777263,0.0741064328,0.0106086767,0.005490949,0.0339069734,0.0176507347,,0.2853312474,0.0178066509,-0.327417586,-0.039013355,-1.090092322,1.5813303134,-0.764795577,0.0768283497,0.1652594163,0.0688696704,0.1800424463,,0.0991245538,0.0825574512,0.2045842265,1.8073437627,0.3055929908,0.8060701254,0.2037115247,0.5799334223,4.0,-0.247345615,1.9877053409,,1.3836670107,-0.175085176,0.0262695371,4.9622740894,2.7456171825,1.7096402039,1.7096402039,4.269827522,-0.05848652,0.4918832047,0.4495094095,0.0,0.0,0.1335308673,1.5622721969,0.1019108858,0.8220138052,10.354870901,1.0598281932,-0.318986446,-0.690317741,0.7320801681,0.4034905359,10.5082209,5995.57938871,1.61248326,0.00037859,1.63287158,8.74442368,8.00835367,0.01442184,0.02943214,-0.81462957,0.40400754,2.46258307,0.02353195,-0.70889733,0.02711363,-0.31895314,0.03728996,0.04948297,0.03158147,-0.65790641,24.10138283,0.04313109,1.1387154,0.7635594,0.15301954,0.7499306204,0.8501733563,133,-1.017683907,0.0270784088,-1.083982533,-0.560348509,,,,,,,,,,,,,,,
comp_030331_04W,2005-02-28,2005-02-28,30331,04W,MEX,-0.016621,2005,2,2005-01-31,2005-01-31,187.77338043,2.0168730344,187.77338043,,,,-0.068941422,0.3151250547,0.6709419244,0.582926528,,,,,,,,-0.152695233,-0.204726933,-0.855673371,2.4669979031,65.443500267,-0.261312406,-0.945367679,0.0183300563,-0.001696682,0.0,-0.005435824,0.0917779437,-0.097213768,-0.168252936,0.0076202722,-0.355122341,0.0168351839,-0.016835184,0.0152785622,-0.415935691,-0.24016775,0.2167771369,0.42774117,-0.509075125,-5.497625467,-0.155304922,0.025164223,0.0,0.0123169715,-0.382821347,-0.95727329,-0.363443169,-0.908816714,0.6408133951,0.4342334209,0.4486354182,0.6466518593,,0.0002045022,-0.259214784,0.0709450311,,-0.308826501,-0.042238784,-0.138333325,-0.94694907,0.3810724944,,-0.029908666,,0.0570600251,,-0.768748522,-0.073596676,,,,,-0.902299545,0.0534037451,0.1836763016,-0.150577355,0.3099462815,,-0.198771332,0.0630277878,0.0152471816,13.747221954,0.6028307898,0.8231608956,1.3284443758,0.373058254,3.0,1.7472131744,-1.675226361,344.15767602,3.4112388583,1.2527826848,0.1435545418,5.1169166079,0.4071999105,4.2331005166,4.2320540958,2.5024810719,-1.940619512,-1.01709633,-0.155239081,0.0,0.0,,0.7396530373,0.0616407874,,23.482215867,,,,0.8205040972,0.113908661,0.00820149,151591.73172038,1.95603128,0.00092659,1.85202212,0.00690158,0.00724819,0.00746503,0.0213363,-1.03933239,0.02447439,1.06677367,0.02237395,-1.07051267,0.02275807,-0.93748446,0.0275945,0.03786345,0.02463137,-0.21771429,1.8483768,0.02421199,1.11625546,0.93105858,,,1.0588585329,145,-1.472970759,-1.196711627,-1.036534979,-1.700590207,,,,,,,,,,,,,,,
comp_030332_01C,2005-02-28,2005-02-28,30332,01C,CAN,0.142396,2005,2,2005-01-31,2005-01-31,1494.9071522,1.7434173478,1494.9071522,,0.1600422641,-0.148456439,-0.06948324,0.0576771984,0.5550019572,0.814198649,0.8203465408,-0.095232545,34.049233779,0.1932759524,0.0488879066,0.4774124686,,4.0564207706,5.0792032811,11.88766358,2.1020165603,10.031303247,77.054356738,11.566053401,0.0094886798,0.0139935088,-0.030137966,0.066117162,0.1249870236,-0.058869862,0.5333736753,6.083907e-17,0.5333736753,0.3078929924,-0.307892992,0.0402591004,0.3067840757,0.3506156264,0.2212131519,0.2777852075,0.3801420192,-0.027347577,0.2095917927,0.2129955779,0.3223839253,-0.109388347,-0.105867422,-10.99505724,-0.413760415,-42.97185429,3.0279130803,0.1860493876,0.5977235455,0.5977822349,,0.2286435858,,,0.0,2.3992909394,1.4475587181,0.477207006,19.074783668,4.0137899353,0.3232021131,0.0459256894,-0.044749913,-0.019321487,,4.2601126281,,2.9200891592,10.294355187,3.6397290187,2.0586921907,-0.622010713,0.8692886601,1.1185467759,2.954586821,1.4045988929,,0.0962387846,0.1719177852,0.0029753612,2.8402333034,3.8669022417,,0.6610556921,3.2256964718,6.0,-1.156324629,2.6710385622,,-1.217895432,-0.085442685,0.1711340923,0.3125024556,0.1100270373,0.1290065308,0.0575548487,0.1118656206,-0.003008973,0.0300748565,-0.030341811,0.0,-0.100745768,,0.1769500669,0.0508008924,0.358193639,22.412278682,1.2360382867,0.0323996089,-0.006482819,0.2647082392,0.7047391802,0.00843801,515941.73289706,1.50030599,0.00039108,1.53874001,0.00838191,0.00890356,0.00623601,0.01163168,-0.33884419,-0.87646859,0.89425356,0.00938575,0.27496131,0.00912563,0.03246427,0.01201424,0.02128868,0.01714937,-1.89356388,0.29480292,0.04724951,1.90996691,0.85773391,0.13080138,0.7023708829,0.2499952462,145,0.5337039382,0.6111983702,1.561332639,-1.045983884,,,,,,,,,,,,,,,
comp_030369_01C,2005-02-28,2005-02-28,30369,01C,CAN,-0.002672,2005,2,2005-01-31,2005-01-31,4150.7523971,14.060338055,4150.7523971,0.034681578,-0.001910236,0.0416859983,-0.059771121,0.1938688665,0.2516537187,0.3058643853,0.4186667754,0.1109449053,0.9324585024,0.0297730219,0.0245820664,0.0080994821,,1.5268515428,0.7756036561,22.576325332,,2.2714933897,0.893435723,8.4367610039,0.0,0.0014581529,-0.008684237,0.0579799757,0.0662612011,-0.008281225,0.5459579844,0.1112354598,0.4347225246,0.0475154457,-0.031108913,0.0489052427,0.4906970283,0.4624700446,0.175209747,0.2312657948,0.2154128944,0.1254770985,0.252462892,0.144679244,0.0971637984,0.0475154457,-0.056056048,-0.560118888,-0.087164961,-0.870962956,1.7536399751,0.2036466764,0.5428716953,0.5459010696,,0.0270673205,,,8.0,1.0775538547,0.0272465873,,20.682117973,0.9621785379,0.0426054611,0.0337704252,-0.011026718,-0.008186656,,,,1.9587081166,,2.0338459742,0.3013461377,6.9096842,0.4427290196,0.4427290196,0.5598446223,0.5843743303,1.7522102223,0.1561348861,0.175209747,-0.080058683,1.2537825228,0.1442412386,,1.0223526464,0.3722239172,7.0,,3.8217110814,2392.5946917,,0.461681023,0.0566675092,0.4654928614,0.3712708168,0.0467790291,0.0341793846,0.1763549606,0.0465859848,0.0726796749,0.0710622884,0.0243889184,-0.022552861,,0.3123761433,0.0788633845,0.0833204717,16.484699579,1.1523794278,0.0622905132,-0.015364084,0.525581414,0.7291648562,0.00629479,4442180.20990347,0.89982904,0.00115177,0.90976224,0.00637215,0.00592556,0.00435585,0.01171171,-0.34562693,0.51954102,0.70869439,0.01072952,-0.47218856,0.01107215,0.15383637,0.01680897,0.03898024,0.01721025,0.331037,0.00461021,0.01131951,0.6061996,0.93753482,0.48651336,0.707154892,1.2921448338,133,1.1966901968,1.2494751492,0.9381255559,0.2471280605,,,,,,,,,,,,,,,
comp_030390_02W,2005-02-28,2005-02-28,30390,02W,AUT,0.02362,2005,2,2005-01-31,2005-01-31,956.14705954,26.405757324,956.14705954,,0.2298556418,-0.206896798,-0.033056428,0.0756657125,0.1543982869,0.1733172573,0.1512311596,0.0063162134,,0.00275474,0.0098047697,0.0002635983,,0.6101522336,1.0379788464,,0.4627217196,1.3250806852,17.595268983,,0.0248119721,,0.0330963321,,,,,,,0.0406640125,-0.00756768,0.0010526188,0.3303403874,0.3342017436,,,,0.0251053469,0.0331482288,,,0.0406640125,,,,,,,0.1198899423,0.0991862834,,,,,,,0.0399510523,,,,0.0049454386,0.0036791802,,,,-0.407515866,,,,,,,,,,,1.1541022795,,,,1.295363452,,,,,,,,,,,,0.7970613681,0.6153187098,0.1655206987,0.1655206987,0.0774539221,0.0154477896,,,,,,0.6699953785,,,18.878148408,0.4532009751,,,0.2322428038,0.2555410691,0.00638187,724235.81533341,0.9192447,0.00081842,0.86211431,0.00718577,0.00764919,0.00055914,0.00622987,-0.56023248,0.28492608,0.51366714,0.00534507,-0.38037529,,,0.0068499,0.01020835,0.00722588,-0.52692257,0.01016216,0.00521138,,0.96694357,0.62256506,0.4921970471,1.0725026298,253,,-0.911631457,,1.2317143666,,,,,,,,,,,,,,,
comp_030421_01C,2005-02-28,2005-02-28,30421,01C,CAN,0.113012,2005,2,2005-01-31,2005-01-31,48.421156849,4.7621121999,48.421156849,0.0126781173,0.0154798762,0.0032237837,-0.062491652,0.1577117147,0.5469485084,0.6681076812,0.6903075709,0.0256932302,1.0597621574,0.0576431364,0.0417034372,0.0010809673,0.0216047958,0.1767382133,0.4406169568,-0.409826044,0.2001605304,,,,0.082067513,0.0,0.0,0.1181849606,0.0482214917,0.0699634689,0.0320083546,0.0095382534,0.0224701012,0.0057968666,-0.005796867,0.0143467058,0.0940351676,0.0958315227,0.2065434236,0.1328420522,0.2405636036,0.1213940735,0.1481232949,-0.057343018,0.0049431545,-0.062286172,0.0095391915,0.150409178,0.0037423249,0.0590070982,0.9057896469,1.0473872683,1.2863706481,1.5456635852,,0.0,-0.068786371,0.2222222222,,0.1087701141,0.6917895305,0.0196286181,,0.4961177433,0.0412053047,0.0193747431,0.0183690289,0.0066416565,,,,,,,,,0.1675454504,0.2430475393,0.2933669938,0.1563203192,1.5221957131,0.0538824139,0.1423812437,0.0098391892,1.9140807411,,0.6541444441,,0.7918728262,5.0,-1.540913337,2.9697964852,47.142134603,-0.010447669,,,1.6589795816,0.8667239296,0.4896170937,0.4896170937,1.9738016682,0.1052151484,0.0893898245,0.0532328135,0.0131942696,0.0049936772,,0.8572626236,0.1585693244,0.8380241803,14.809762111,0.7224196453,0.0527364384,0.2172885989,0.4100315799,0.6520388587,3.15879994,18779.48874686,1.81012411,0.0004007,1.76204057,7.56835211,9.92566607,0.01880169,0.0264404,0.63799334,-0.09269337,2.13669805,0.02570542,0.54679747,0.02591775,0.4176684,0.02806986,0.0709821,0.02676073,0.55282336,4.15511831,0.03199907,0.18568796,0.8289114,0.11154105,0.4025386445,0.8680776438,127,,0.1199186676,,-0.080460299,,,,,,,,,,,,,,,
comp_030462_02W,2005-02-28,2005-02-28,30462,02W,MEX,0.076917,2005,2,2005-01-31,2005-01-31,304.1683091,0.2720682333,304.1683091,,0.9036030998,-0.643748459,-0.058419021,0.0963915379,0.0677116825,-0.095095854,-0.032998195,-0.054086389,-0.449955418,0.2139220243,-0.024448137,-0.038910609,,-0.116993568,0.4268790457,0.1439778296,-0.054246032,-0.340729127,-0.203292048,-0.54843768,-0.006694594,-0.140483878,-0.011627943,-0.024044926,0.0008802236,-0.02492515,-0.075402838,-0.019688294,-0.055714544,-0.141017363,0.1410173628,-0.010162967,0.0111739448,0.0331668315,0.2499514145,0.1992319089,0.2463505555,-0.193225974,0.03612724,-0.139544868,0.0,-0.141017363,-0.080639694,-1.164473892,0.0603776692,0.8718810338,0.6763606183,0.7157519738,0.7825053307,1.0892581048,,0.0158823964,0.2184423196,-0.163695407,,-0.071205368,0.0755367845,0.0150823767,-0.233281128,0.267804466,0.0053681712,0.0019368202,0.044536109,0.014230615,,0.0707306213,0.212087659,-0.04479222,0.1377375649,0.608379113,1.145585239,-0.21066582,0.1047176889,0.2207087066,0.2542785368,0.175923057,,0.0113897996,0.1185922153,0.0174218866,2.7902710502,,0.7950471496,0.5426669127,0.5218247084,6.0,-0.899424749,0.9890848436,,1.5911877073,0.7205581439,0.0317689323,7.8043548048,2.7969880576,2.4383924538,2.3144405972,6.5115180814,-0.540450743,0.0888900371,-0.862417261,0.0603350167,0.0603350167,,1.803604088,0.2792434194,0.6878011309,23.904661794,1.0892056913,,,0.3937397725,0.2268665758,0.00767048,225915.34219998,1.12105586,0.00073836,1.14226141,0.00739721,0.00672922,0.00459769,0.01500658,0.55732063,-0.20136542,0.68814035,0.01535687,0.28945726,0.01521461,-0.11266217,0.01864042,0.02914581,0.01679073,-0.32531442,0.07874386,0.01626545,1.07169111,0.68838496,0.37677516,0.6641743727,1.0476809452,253,-1.254752869,-1.070741982,-1.309307341,-0.860792574,,,,,,,,,,,,,,,
comp_030466_01W,2005-02-28,2005-02-28,30466,01W,MEX,0.396626,2005,2,2005-01-31,2005-01-31,77.001727873,0.8385053748,77.001727873,,-0.023811518,0.0240995941,0.3348839853,0.810148088,,-0.492298438,-0.642764492,,-0.685205053,0.026061671,,,,-0.149653404,0.0730980122,0.2988778123,-0.066916934,0.2822927377,0.2068241087,-0.721572078,-0.005331731,0.0,0.0,-0.019755353,0.0595007234,-0.079256076,-0.158329794,-0.013529387,-0.144800407,-0.073049895,0.0730498953,0.0083539379,-0.175397186,0.04618324,0.0920374327,0.1952000885,-0.14697137,-0.678300654,0.0413481046,0.0212037036,0.0,-0.073049895,-0.142751746,-0.779975286,-0.069701851,-0.380841022,0.4902887542,0.4676786379,0.4744604878,0.8953054104,,0.0472122204,-0.131983729,-0.151991231,1.0,-0.190525668,-0.340041597,-0.081785117,-0.652959764,0.3000144371,0.0353781487,0.0052195406,0.1700075158,0.0536492664,,-0.122231019,-0.092721971,0.0189213585,-0.09865783,0.7176675362,1.4440131909,-0.621837701,0.0445992697,0.0782637176,-0.073842207,0.1659877308,,0.0221717445,0.0524483427,-0.008881848,5.6253163612,0.2027603274,0.859034422,1.0508763323,0.486581107,6.0,-0.502611598,-0.385401918,,3.0432986445,0.6405679404,0.0679855527,17.326417002,3.0800786817,9.5844401992,8.7664215814,8.9440851637,-2.089219385,0.384156891,0.2101449061,0.0,0.0,,1.0228907459,0.0930475763,0.6043620671,27.825031485,,,,0.879998825,0.107449581,0.00947917,,,,,,,0.04593813,0.06735012,0.46819585,-0.13188272,-1.47772899,0.06664271,0.41580036,0.0672372,-0.41026479,0.10874693,0.17220519,0.07038132,0.51370603,,,,,,,,145,-1.691188649,-1.490640799,-1.582079704,-1.616610444,,,,,,,,,,,,,,,
comp_030483_01W,2005-02-28,2005-02-28,30483,01W,JPN,-0.00584,2005,2,2005-01-31,2005-01-31,1629.6351117,4.2718815331,1629.6351117,0.0130019517,1.2372896e-06,0.0160661694,0.0545863333,0.1775786376,0.2333512927,0.1449641505,0.1577166241,-0.019222925,-0.030710655,-0.028194028,0.0224246088,-0.00203087,,0.0154832989,0.2428530653,,,-0.397222109,0.1749258825,,0.0,,0.0065822833,,,,,,,-0.016795016,0.0233772996,0.0009177442,0.0048935449,0.1758612618,,,0.1305689693,0.0315903259,0.044218271,,,-0.016795016,,,,,,,0.0267878818,0.2514383814,,0.0718315367,0.23930942,0.0028552888,,,0.0059955889,,,,,,,,,,,,,,,,0.008818447,,0.1624873958,,2.1651742885,0.0048374836,0.0077233097,0.0008211753,19.90342954,,,0.7761816571,,,,,529.66217435,,-0.148598252,0.0012738909,22.359236678,1.1233861296,0.5834236624,-1.022674667,0.6059058756,0.0369604712,0.1166612889,,,,,1.116307314,0.0862821369,,14.860340888,0.5418678203,0.1009189824,0.8782276838,0.5573109026,0.4183102738,0.00732674,728457.10475914,0.61517873,0.00052028,0.56695744,0.00801558,0.00805399,0.00339015,0.00782631,-0.50414309,0.29117404,0.9824983,0.00755609,-0.10393728,,,0.02256604,0.02820294,0.01437507,0.30985616,0.01754474,0.00915547,0.97262391,1.0,0.5364444,0.6257218353,1.5200259903,253,-0.543988779,-1.509175597,-0.296586737,0.8340340364,,,,,,,,,,,,,,,
comp_030484_01W,2005-02-28,2005-02-28,30484,01W,JPN,-0.044658,2005,2,2005-01-31,2005-01-31,2800.6818013,8.65007686,2800.6818013,0.005329088,0.0,0.0068675848,0.0912038333,0.1601704466,0.2027049302,0.1827224146,0.202360201,0.0528647292,0.1623482112,-0.007300424,0.0281109284,0.0367792422,0.0024604623,0.048947549,0.1791197423,,,-0.220092504,0.1210700397,,0.0,,0.0030324449,,,,,,,0.0004523105,0.0025801345,0.001388645,0.0067583589,0.2560389653,,,0.1120660827,0.0390021409,0.0601824037,,,0.0004523105,,,,,,,0.023090746,0.2350517378,,0.0625778669,0.20082543,-0.018240494,,,0.0,,,,,,,,,,,,,,,,0.0103018862,,0.146394455,,1.8436312207,0.0059669459,0.0087898732,0.0025732837,14.756361196,,,0.6977032954,,,,,968.87219599,,-0.923333839,0.0006418285,14.107755881,0.9560457144,0.2075146526,-0.675318617,0.3134736308,0.0389030824,0.0874210343,,,,,0.953210514,0.1056015194,,15.053017098,0.6258570933,-0.052820399,0.4409003167,0.5445693605,0.4792463939,0.00670621,1384439.24275036,0.6681148,0.00058888,0.60149896,0.00780696,0.0081779,0.00476319,0.01305099,-0.22292215,-0.05199758,1.02385208,0.01351588,-0.28518003,,,0.02222942,0.03067542,0.01517445,-0.24437645,0.01019156,0.01200423,1.11940675,0.99931811,0.60035856,0.8519450487,1.230777514,253,-0.561258264,-1.396457087,-0.434680033,0.8370449896,,,,,,,,,,,,,,,
